id;skupina_ico;role;typ_skupiny;deals_open;deals_closed;osoby;name;owner_id;label_ids;website;linkedin;industry;annual_revenue;employee_count;visible_to;add_time;update_time;is_deleted;address.value;address.subpremise;address.street_number;address.route;address.sublocality;address.locality;address.admin_area_level_1;address.admin_area_level_2;address.postal_code;address.country;address.formatted_address;cf.02eb0f638d9d6fb99a3fc0b6c274f1cea86aa691;cf.0a7f283f809234eae91d60341d11bd95bc16180d;cf.0b58197158cfc8201c352d14b7b837be1a78cceb;cf.0f91eb090c567025d50bd189c2fcef7660168cd2;cf.14a4ac8013661f14c28f977a30092cb6c315a20a;cf.232ebbf4c83f26373ecffe82af67c36963a1ec92;cf.2d1b78c03a1a2f8fd4472defaf32f40b4aa517fa;cf.3a2b73f1a8f908922b1ea5cae104d86d3d9f70b1;cf.4f6d4b49dd0c39448d59c76d9fe9a43026c03edc;cf.5508fa81db364acf7ee7fdc603a016c4c5479aae;cf.5565c37125199485cd7968dc6654d03cfa8d97d8;cf.58292c6b75b6b047a30635b6277d3d71f5376949;cf.5c6385dbe81a44197233a3ad6d66cefa54e8a84f;cf.5f5d9955991be6d8a4586b935b5dca5debf409d5;cf.60a1ba6d2782a2c250108cab56ef0fe61515efbb;cf.70ff2c57f7e0784a71f539a1683a2a050ff2a71c;cf.73573bbb46530af29a18a152762539900342f105;cf.7825f3fdbf7a73a202047a54a429f556a5406b81;cf.88455d0abc8d38a663d25462f501f27cae1eef38;cf.9925a084cc9f374591cb593fa818d4460dbc8c2e;cf.a205678df30f94b434bac611ddff4d2dbb7ae38b;cf.a865d043f6fc8201c30bde5974247ee669ece13a;cf.b829f774cb43a6c4841bd5ce4d2dc7fdbaf96eee;cf.b9ef0fcf6aaff0bef9ba332d255bd33bc6f435a3;cf.d123fdfafdb91420983bfedc81aa956ccbaddae4;cf.dfd241da5230a22ef96710acdca51011fb453341;cf.e3453fd3dec0332ac02998427c31663ba064b13f;cf.e4a4020ed5fcbc3a5ca28a59f378725bee707a4e;cf.f2d70cc7aa7ede911aed630f4621ea06ff048b6c;cf.f657d226854c94a51148746df786d1c5ac10cfea;cf.f7b47c3751ab31d105ee0d6cb7fc1ab60e561765;cf.f892ff1690d0ea86d76de3a2371013b454485d80;cf.fb4eabb84ace77ca298b8038b5d23c6abbf73887;cf.fc3b0719fff2d05f89a9010de08a5cd4c8ecf625
37614;72745134;ponechat;easy;0;1;2;Základní škola a mateřská škola Čížkovice;12795779;[];;;;;;7;2025-01-09T08:21:48Z;2026-08-27T18:05:12Z;False;Ústecký kraj;;;;;;Ústí nad Labem Region;;;Czechia;Ústí nad Labem Region, Czechia;225;;;72745134;;24;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;https://www.zs-cizkovice.cz/kontakty/;;208;12795779;;315;;;;;iveta@vividbooks.com;BKCY3B;;;;
7874;75003759;ponechat;easy;0;4;4;Základní škola a mateřská škola – Šafránka 54, Rozdrojovice;11629944;[5];;;;;;7;2022-04-26T19:41:28Z;2026-09-07T07:41:39Z;False;Šafránka 54, Rozdrojovice, 66434;;54;Šafránka;;Rozdrojovice;Jihomoravský kraj;Okres Brno-venkov;664 34;Czechia;Šafránka 54, 664 34 Rozdrojovice-Kuřim, Czechia;226;[205];;75003759;[288];24;30801;zakladniskola@zsmsrozdrojovice.cz;;;;;;80;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;14063023;https://www.zsmsrozdrojovice.cz/;;208;14063023;606040667;315;;;;;eva.b@vividbooks.com;EMY6C7;;80;;0
39418;75003759;sloucit;easy;0;0;0;Základní škola a mateřská škola Rozdrojovice, okr. Brno - venkov, příspěvková organizace;14063023;[];;;;;;7;2025-09-09T09:37:24Z;2025-09-10T00:00:18Z;False;Jihomoravský kraj;;;;;;South Moravian Region;;;Czechia;South Moravian Region, Czechia;225;;; 75003759;;;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;;;;208;;;;;;;;;TWVBJY;;;;
25998;75016176;sloucit;merge;0;1;1;Základní škola Trstěnice;11629944;[];;;;;;7;2023-10-13T08:29:49Z;2026-06-23T10:45:32Z;False;Pardubický kraj;;;;;;Pardubice Region;;;Czechia;Pardubice Region, Czechia;226;;;750 16 176;;24;15767;reditel@zstrstenice.cz;;;;;;;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;750 16 176;18026796;https://www.zstrstenice.cz/;;208;18026796;605 073 621;315;;;;;;Q43ND2;;99;;
35491;75016176;ponechat;merge;0;1;3;Základní škola a mateřská škola – č.p. 12, Trstěnice;11629944;[412];;;;;;7;2024-10-23T09:30:32Z;2026-02-27T08:50:46Z;False;č.p. 12, Trstěnice;;;;;;Pardubický kraj;;;;;226;;;75016176;;24;;reditel@zstrstenice.cz;;;;;;73;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;;;;208;;461634908;;;;;;;W6YJ5E;;107;;34
2777;75016346;ponechat;easy;0;4;5;Základní škola – Komenského nám. 150, Skuteč;11629944;[];;;;;;7;2021-05-17T13:01:47Z;2026-09-03T15:59:30Z;False;Komenského nám. 150, Skuteč;;;;;;Pardubický kraj;;;;;226;;;75016346;;24;2277;skola.skutec@seznam.cz;;;;;;121;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;18026774;http://www.zskomenskeho-skutec.cz/;;208;18026774;469350210;315;;;;;;S8SKQX;;202;;81
39707;75016346;sloucit;easy;0;0;0;Základní škola, Skuteč, Komenského 150, okres Chrudim;18026774;[];;;;;;7;2026-02-24T17:29:23Z;2026-02-25T01:00:20Z;False;Pardubický kraj;;;;;;Pardubice Region;;;Czechia;Pardubice Region, Czechia;225;;;75016346;;;;;;;;;;;"{""value"": ""Czech Republic"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;;;;;;;;;;;;;;;;;
3223;75018691;ponechat;merge;0;6;3;Základní škola – Pulická 378, Dobruška;11629944;[];;;;;;7;2021-05-17T13:04:19Z;2026-06-19T10:19:44Z;False;Pulická 378, Dobruška;;;;;;;;;;;226;;;75018691;;24;2723;zsred@dobruska.cz;;;;;371;119;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;http://www.zs-pulicka.dobruska.cz;;208;12795779;494623980;315;;;386;;iveta@vividbooks.com;L6LUE2;;280;;161
28366;75018691;sloucit;merge;0;0;3;Základní škola – Pulická 378, Dobruška;12795779;[];;;;;;7;2024-09-23T09:22:48Z;2026-06-23T10:55:43Z;False;Pulická 378, Dobruška;;;Pulická;;;Královéhradecký kraj;Rychnov nad Kněžnou;518 01;Czechia;Pulická 378, 518 01 Dobruška, Czechia;226;;;75018691;;24;;zsred@dobruska.cz;;;;;;119;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;12795779;;;208;12795779;494623980;315;;;;;;2H5NVS;;280;;161
34362;75020068;ponechat;easy;0;1;1;Základní škola a Mateřská škola – č.p. 104, Drnovice;11629944;[];;;;;;7;2024-10-23T09:20:40Z;2026-02-18T07:55:12Z;False;č.p. 104, Drnovice;;;;;;Zlínský kraj;;;;;226;;;75020068;;24;;zsmsdrnovice@seznam.cz;;;;;;27;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;;;;;;577350898;;;;;;eva.b@vividbooks.com;;;27;;0
39634;75020068;sloucit;easy;0;0;0;ZÁKLADNÍ ŠKOLA A MATEŘSKÁ ŠKOLA DRNOVICE, okres Zlín, příspěvková  organizace;14063023;[];;;;;;7;2026-02-03T20:49:04Z;2026-02-18T07:53:08Z;False;Zlínský kraj;;;;;;Zlín Region;;;Czechia;Zlín Region, Czechia;225;;;75020068	;;;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;;;;208;;;;;;;;;7ZVM9Q;;;;
34777;75023776;sloucit;easy;0;0;0;Základní škola a Mateřská škola – č.p. 130, Jakubov u Moravských Budějovic;11629944;[];;;;;;7;2024-10-23T09:23:50Z;2024-11-15T01:02:43Z;False;č.p. 130, Jakubov u Moravských Budějovic;;;;;;Kraj Vysočina;;;;;226;;;75023776;;24;;skola@jakubov.cz;;;;;;47;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;;;;;;736629862;;;;;;;;;47;;0
39077;75023776;ponechat;easy;0;1;1;ZŠ a MŠ Jakubov, příspěvková organizace;12116814;[];;;;;;7;2025-04-01T09:32:46Z;2026-05-28T09:53:10Z;False;Jakubov u Mor. Budějovic 130 675 44 pošta Lesonice;;;;;Jakubov u Moravských Budějovic;Vysočina Region;Třebíč District;675 44;Czechia;675 44 Jakubov u Moravských Budějovic-Lesonice, Czechia;225;;;75023776;;24;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12116814;https://www.jakubov.cz/;;208;12116814;;315;;;;;jiri@vividbooks.com;5FFWJ6;;;;
2699;75029448;ponechat;easy;0;4;3;Základní škola – Hrdinů 249, Vidnava;11629944;[];;;;;;7;2021-05-17T13:01:17Z;2026-09-05T10:42:27Z;False;Hrdinů 249, Vidnava;;;;;;Olomoucký kraj;;;;;226;;;75029448;;24;2198;reditel@zsvidnava.cz;;;;;371;74;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;14063023;https://www.zsvidnava.cz/;;208;14063023;584435198;315;;;386;;eva.b@vividbooks.com;7XNK5E;;155;;81
39205;75029448;sloucit;easy;0;0;0;Základní škola Vidnava, okres Jeseník - příspěvková organizace;14063023;[];;;;;;7;2025-04-25T13:54:26Z;2025-05-08T17:17:27Z;False;Olomoucký kraj;;;;;;Olomouc Region;;;Czechia;Olomouc Region, Czechia;225;;;75029448	;;;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;14063023;;;208;14063023;;315;;;;;;6LT7V9;;;;
3185;75029901;ponechat;easy;0;6;11;Základní škola a mateřská škola – č.p. 750, Mosty u Jablunkova;11629944;[5];;;;;;7;2021-05-17T13:04:08Z;2026-09-03T14:58:12Z;False;č.p. 750, Mosty u Jablunkova, 73998;;;;;Mosty u Jablunkova;Moravskoslezský kraj;Frýdek-Místek;739 98;Czechia;Mosty u Jablunkova 750, 739 98 Mosty u Jablunkova, Czechia;226;[205];;75029901;;24;2686;skola@zsmostyujablunkova.cz;;;;;;199;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;14063023;http://www.zsmostyujablunkova.cz;;208;14063023;558367614;315;;;;;eva.b@vividbooks.com;HEVXPU;;320;;121
39648;75029901;sloucit;easy;0;0;0;Základní škola a mateřská škola Mosty u Jablunkova 750,  příspěvková organizace;14063023;[];;;;;;7;2026-02-06T14:55:49Z;2026-08-24T16:16:45Z;False;Moravskoslezský kraj;;;;;;Moravian-Silesian Region;;;Czechia;Moravian-Silesian Region, Czechia;225;;; 75029901;;;;;;;;;;;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;;;;208;;;;;;;;;HEVXPU;;;;
2796;75033119;ponechat;merge;2;6;5;Základní škola a Mateřská škola – VI. ulice 165, Vinařice;11629944;[5];;;;;;7;2021-05-17T13:01:52Z;2026-08-31T07:14:17Z;False;VI. ulice 165, Vinařice;;;;;;Středočeský kraj;;;;;226;[205];;75033119;[289];24;2296;skolavinarice@volny.cz;;;;;371;124;"{""value"": ""Czech republic"", ""subpremise"": null, ""street_number"": null, ""route"": null, ""sublocality"": null, ""locality"": null, ""admin_area_level_1"": null, ""admin_area_level_2"": null, ""country"": ""Czechia"", ""postal_code"": null, ""formatted_address"": ""Czechia""}";;;12795779;http://www.skolavinarice.cz;;208;;312274546;;;[269];386;;iveta@vividbooks.com;ZH9DTS;;217;;93
24672;75033119;sloucit;merge;0;1;1;ZŠ a MŠ Vinařice, okres Kladno;11629944;[];;;;;;7;2023-04-26T05:59:01Z;2025-12-08T08:49:51Z;False;Středočeský kraj;;;;;;Central Bohemian Region;;;Czechia;Central Bohemian Region, Czechia;226;;;750 33 119;;24;;;;;;;;;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;18026796;;;208;18026796;;315;;;;;;;;;180;
27072;Doplň IČO;ponechat;easy;0;0;0;Doplň správnou organizaci podle IČO;11629944;[];;;;;;7;2024-03-24T14:04:43Z;2024-11-14T01:03:01Z;False;;;;;;;;;;;;226;;;Doplň IČO;;;;;;;;;;;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;;;;208;;;;;;;;;2JKK6T;;;;
32131;Doplň IČO;sloucit;easy;0;0;0;Doplň správnou organizaci podle IČO;11629944;[];;;;;;7;2024-10-15T08:29:09Z;2024-11-14T01:03:21Z;False;;;;;;;;;;;;226;;;Doplň IČO;;;;;;;;;;;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;;;;208;;;;;;;;;B528EL;;;;
36775;Doplň IČO;sloucit;easy;0;0;0;Doplň správnou organizaci podle IČO;11629944;[];;;;;;7;2024-11-07T17:13:09Z;2024-11-16T01:02:20Z;False;;;;;;;;;;;;226;;;Doplň IČO;;;;;;;;;;;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;;;;208;;;;;;;;;9ESBGQ;;;;
36425;Jana Krocova;ponechat;merge;0;1;1;Mediready;14063023;[];;;;;;7;2024-10-31T12:07:29Z;2025-11-24T12:40:14Z;False;Olomoucký kraj;;;;;;Olomouc Region;;;Czechia;Olomouc Region, Czechia;226;;;Jana Krocova;;227;;;;;;;;;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;14063023;;;208;14063023;;315;;;;;eva.b@vividbooks.com;Z2HGC5;;;;
36515;Jana Krocova;sloucit;merge;0;1;0;Jana Kročová (doučování);11629944;[];;;;;;7;2024-11-02T13:35:24Z;2024-11-16T01:02:18Z;False;;;;;;;;;;;;226;;;Jana Krocova;;227;;;;;;;;;"{""value"": ""Czechia"", ""subpremise"": """", ""street_number"": """", ""route"": """", ""sublocality"": """", ""locality"": """", ""admin_area_level_1"": """", ""admin_area_level_2"": """", ""country"": ""Czechia"", ""postal_code"": """", ""formatted_address"": ""Czechia""}";;;;;;208;;;;;;;;;;;;180;
